GH;Retail Trade and Accommodation
AA14;Poultry, Deer and Other Livestock Farming
CC912;Other Manufacturing
II132;Transport Support Services
GH;Retail Trade and Accommodation
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
CC71;Primary Metal and Metal Product Manufacturing
MN112;Legal and Accounting Services
II133;Warehousing and Storage Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
II12;Rail, Water, Air and Other Transport
JJ;Information Media and Telecommunications
CC51;Petroleum and Coal Product Manufacturing
FF116;Commission Based Wholesaling
CC211;Textile and Leather Manufacturing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
RS212;Personal Care, Funeral and Other Personal Services
JJ;Information Media and Telecommunications
GH13;Other Store-Based Retailing and Non Store Retailing
PP112;School Education
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
II11;Road Transport
CC15;Beverage and Tobacco Product Manufacturing
ZZ11;Food Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
II;Transport, Postal and Warehousing
CC212;Clothing, Knitted Products and Footwear Manufacturing
EE12;Heavy and Civil Engineering Construction
OO;Public Order, Safety and Regulatory Services
KK121;Life Insurance
CC821;Electronic and Electrical Equipment Manufacturing
EE13;Construction Services
KK112;Financial Asset Investing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
MN113;Advertising, Market Research and Management Services
EE112;Residential Building Construction
CC51;Petroleum and Coal Product Manufacturing
GH212;Food and Beverage Services
GH21;Accommodation and Food Services
CC15;Beverage and Tobacco Product Manufacturing
CC911;Furniture Manufacturing
CC211;Textile and Leather Manufacturing
99999;All industries
CC32;Pulp, Paper and Converted Paper Product Manufacturing
KK131;Auxiliary Finance and Insurance Services
II13;Postal, Courier, Transport Support, and Warehousing Services
EE13;Construction Services
CC711;Primary Metal and Metal Product Manufacturing
RS11;Arts and Recreation Services
QQ113;Residential Care Services and Social Assistance
RS211;Repair and Maintenance
MN112;Legal and Accounting Services
CC53;Polymer Product and Rubber Product Manufacturing
OO213;Public Order, Safety and Regulatory Services
CC91;Furniture and Other Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
MN;Professional, Scientific, Technical, Administrative and Support Services
KK112;Financial Asset Investing
II;Transport, Postal and Warehousing
LL112;Non-Financial Asset Leasing
AA141;Poultry, Deer and Other Livestock Farming
MN211;Travel Agency and Tour Arrangement Services
AA141;Poultry, Deer and Other Livestock Farming
AA31;Fishing and Aquaculture
GH133;Department Stores
MN213;Building Cleaning, Pest Control and Other Support Services
DD11;Electricity and Gas Supply
PP114;Adult, Community and Other Education
LL;Rental, Hiring and Real Estate Services
CC;Manufacturing
GH13;Other Store-Based Retailing and Non Store Retailing
EE;Construction
CC522;Fertiliser and Pesticide Manufacturing
GH;Retail Trade and Accommodation
CC53;Polymer Product and Rubber Product Manufacturing
KK111;Banking and Financing
MN114;Veterinary and Other Professional Services
CC82;Machinery and Other Equipment Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
MN211;Travel Agency and Tour Arrangement Services
DD12;Water, Sewerage, Drainage and Waste Services
MN111;Scientific, Architectural and Engineering Services
RS214;Civil, Professional and Other Interest Groups
KK12;Insurance
LL;Rental, Hiring and Real Estate Services
GH21;Accommodation and Food Services
CC32;Pulp, Paper and Converted Paper Product Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC32;Pulp, Paper and Converted Paper Product Manufacturing
CC31;Wood Product Manufacturing
CC822;Machinery Manufacturing
MN115;Computer System Design and Related Services
MN;Professional, Scientific, Technical, Administrative and Support Services
RS212;Personal Care, Funeral and Other Personal Services
AA11;Horticulture and Fruit Growing
LL11;Rental and Hiring Services (except Real Estate)
GH21;Accommodation and Food Services
CC411;Printing
EE112;Residential Building Construction
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA21;Forestry and Logging
GH135;Non-Store and Commission Based Retailing
FF112;Machinery and Equipment Wholesaling
LL122;Non-Residential Property Operation
KK112;Financial Asset Investing
RS;Arts, Recreation and Other Services
CC51;Petroleum and Coal Product Manufacturing
LL11;Rental and Hiring Services (except Real Estate)
CC51;Petroleum and Coal Product Manufacturing
EE113;Non-Residential Building Construction
MN115;Computer System Design and Related Services
CC71;Primary Metal and Metal Product Manufacturing
DD11;Electricity and Gas Supply
FF115;Other Goods Wholesaling
AA13;Dairy Cattle Farming
AA21;Forestry and Logging
FF112;Machinery and Equipment Wholesaling
CC21;Textile, Leather, Clothing and Footwear Manufacturing
LL111;Rental and Hiring Services (except Real Estate)
OO213;Public Order, Safety and Regulatory Services
LL;Rental, Hiring and Real Estate Services
GH133;Department Stores
PP113;Tertiary Education
QQ112;Medical and Other Health Care Services
CC411;Printing
RS21;Other Services
MN21;Administrative and Support Services
CC82;Machinery and Other Equipment Manufacturing
RS11;Arts and Recreation Services
CC822;Machinery Manufacturing
AA21;Forestry and Logging
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
JJ;Information Media and Telecommunications
GH133;Department Stores
RS11;Arts and Recreation Services
LL12;Property Operators and Real Estate Services
CC411;Printing
CC31;Wood Product Manufacturing
CC61;Non-Metallic Mineral Product Manufacturing
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
GH131;Furniture, Electrical and Hardware Retailing
MN111;Scientific, Architectural and Engineering Services
FF115;Other Goods Wholesaling
MN114;Veterinary and Other Professional Services
99999;All industries
AA141;Poultry, Deer and Other Livestock Farming
II11;Road Transport
LL11;Rental and Hiring Services (except Real Estate)
CC811;Transport Equipment Manufacturing
AA;Agriculture, Forestry and Fishing
CC531;Polymer Product and Rubber Product Manufacturing
LL112;Non-Financial Asset Leasing
CC41;Printing
CC822;Machinery Manufacturing
CC411;Printing
LL112;Non-Financial Asset Leasing
QQ112;Medical and Other Health Care Services
OO;Public Order, Safety and Regulatory Services
II;Transport, Postal and Warehousing
RS;Arts, Recreation and Other Services
DD12;Water, Sewerage, Drainage and Waste Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
FF114;Grocery, Liquor and Tobacco Product Wholesaling
GH212;Food and Beverage Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
MN;Professional, Scientific, Technical, Administrative and Support Services
LL112;Non-Financial Asset Leasing
CC912;Other Manufacturing
FF115;Other Goods Wholesaling
CC71;Primary Metal and Metal Product Manufacturing
KK13;Auxiliary Finance and Insurance Services
II12;Rail, Water, Air and Other Transport
PP;Education and Training
AA13;Dairy Cattle Farming
CC;Manufacturing
MN111;Scientific, Architectural and Engineering Services
II12;Rail, Water, Air and Other Transport
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
CC53;Polymer Product and Rubber Product Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
FF;Wholesale Trade
MN114;Veterinary and Other Professional Services
AA21;Forestry and Logging
LL112;Non-Financial Asset Leasing
GH212;Food and Beverage Services
CC51;Petroleum and Coal Product Manufacturing
PP111;Preschool Education
CC41;Printing
99999;All industries
CC811;Transport Equipment Manufacturing
II133;Warehousing and Storage Services
GH21;Accommodation and Food Services
RS211;Repair and Maintenance
MN115;Computer System Design and Related Services
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
AA141;Poultry, Deer and Other Livestock Farming
CC611;Non-Metallic Mineral Product Manufacturing
KK13;Auxiliary Finance and Insurance Services
GH211;Accommodation
LL;Rental, Hiring and Real Estate Services
MN212;Employment and Other Administrative Services
PP113;Tertiary Education
CC821;Electronic and Electrical Equipment Manufacturing
CC41;Printing
CC711;Primary Metal and Metal Product Manufacturing
MN114;Veterinary and Other Professional Services
AA13;Dairy Cattle Farming
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN114;Veterinary and Other Professional Services
CC71;Primary Metal and Metal Product Manufacturing
OO213;Public Order, Safety and Regulatory Services
II131;Postal and Courier Pick Up and Delivery Services
RS211;Repair and Maintenance
EE131;Construction Services
KK;Financial and Insurance Services
CC53;Polymer Product and Rubber Product Manufacturing
AA13;Dairy Cattle Farming
GH212;Food and Beverage Services
KK11;Finance
EE13;Construction Services
LL12;Property Operators and Real Estate Services
LL111;Rental and Hiring Services (except Real Estate)
AA11;Horticulture and Fruit Growing
OO213;Public Order, Safety and Regulatory Services
CC72;Fabricated Metal Product Manufacturing
MN212;Employment and Other Administrative Services
GH131;Furniture, Electrical and Hardware Retailing
CC;Manufacturing
CC31;Wood Product Manufacturing
CC81;Transport Equipment Manufacturing
MN21;Administrative and Support Services
QQ111;Hospitals
JJ12;Telecommunications, Internet and Library Services
AA141;Poultry, Deer and Other Livestock Farming
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
RS211;Repair and Maintenance
II12;Rail, Water, Air and Other Transport
EE121;Heavy and Civil Engineering Construction
CC721;Fabricated Metal Product Manufacturing
LL122;Non-Residential Property Operation
EE113;Non-Residential Building Construction
AA141;Poultry, Deer and Other Livestock Farming
CC531;Polymer Product and Rubber Product Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
GH13;Other Store-Based Retailing and Non Store Retailing
RS211;Repair and Maintenance
DD11;Electricity and Gas Supply
CC31;Wood Product Manufacturing
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
FF;Wholesale Trade
RS211;Repair and Maintenance
JJ;Information Media and Telecommunications
FF;Wholesale Trade
CC811;Transport Equipment Manufacturing
GH135;Non-Store and Commission Based Retailing
AA131;Dairy Cattle Farming
CC41;Printing
CC912;Other Manufacturing
CC51;Petroleum and Coal Product Manufacturing
KK11;Finance
CC21;Textile, Leather, Clothing and Footwear Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
RS113;Gambling Activities
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
PP114;Adult, Community and Other Education
GH13;Other Store-Based Retailing and Non Store Retailing
RS11;Arts and Recreation Services
GH;Retail Trade and Accommodation
PP;Education and Training
JJ12;Telecommunications, Internet and Library Services
EE113;Non-Residential Building Construction
MN115;Computer System Design and Related Services
AA;Agriculture, Forestry and Fishing
RS113;Gambling Activities
FF;Wholesale Trade
QQ113;Residential Care Services and Social Assistance
LL123;Real Estate Services
CC51;Petroleum and Coal Product Manufacturing
KK;Financial and Insurance Services
FF112;Machinery and Equipment Wholesaling
II133;Warehousing and Storage Services
RS111;Heritage and Artistic Activities
CC522;Fertiliser and Pesticide Manufacturing
AA211;Forestry and Logging
CC912;Other Manufacturing
RS;Arts, Recreation and Other Services
QQ113;Residential Care Services and Social Assistance
EE112;Residential Building Construction
CC91;Furniture and Other Manufacturing
RS11;Arts and Recreation Services
KK;Financial and Insurance Services
KK112;Financial Asset Investing
AA12;Sheep, Beef Cattle and Grain Farming
CC411;Printing
KK13;Auxiliary Finance and Insurance Services
AA131;Dairy Cattle Farming
CC711;Primary Metal and Metal Product Manufacturing
OO;Public Order, Safety and Regulatory Services
RS111;Heritage and Artistic Activities
AA14;Poultry, Deer and Other Livestock Farming
II11;Road Transport
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
II12;Rail, Water, Air and Other Transport
AA211;Forestry and Logging
JJ12;Telecommunications, Internet and Library Services
CC151;Beverage and Tobacco Product Manufacturing
